artist,neighbor,score
Смоки Мо,"Баста, Смоки Мо",0.4821646684297986
Смоки Мо,Баста и Смоки Мо,0.4131323914414599
Смоки Мо,Баста,0.3849384980703395
Смоки Мо,Onyx,0.3565075701032818
Смоки Мо,Krec,0.2883209967958911
Смоки Мо,Гуф,0.28170181198061023
Смоки Мо,Рем Дигга,0.28148653320668915
Смоки Мо,Вульгарный Тонн,0.2803709018569024
Смоки Мо,Птаха,0.2773702185179142
Смоки Мо,Триада,0.2741879823933886
Каста,Гуф,0.3237516795126659
Каста,Баста,0.3002234792732423
Каста,Птаха,0.29255076239646666
Каста,Триада,0.28948673133369174
Каста,Вульгарный Тонн,0.28845425554605497
Каста,Смоки Мо,0.26816342550512773
Каста,Johnyboy,0.2673498435528413
Каста,Рем Дигга,0.2649380268388541
Каста,ОУ74,0.2620789843079566
Каста,Тимати,0.2615160701368091
Мот,Ассаи,0.20314473188585347
Мот,Птаха,0.202682937495327
Мот,Триада,0.20089377254691926
Мот,Баста,0.19977321010159502
Мот,Feduk,0.19846186719073153
Мот,Тимати,0.1969856603527537
Мот,Вульгарный Тонн,0.19680458163758827
Мот,Krec,0.19632535893019729
Мот,Смоки Мо,0.1939353755444788
Мот,Каста,0.1863668294541743
Баста,Баста / Гуф,0.5307344612469462
Баста,Гуф,0.4030669673474312
Баста,Смоки Мо,0.3849384980703395
Баста,"Баста, Смоки Мо",0.3240811846905178
Баста,Баста и Смоки Мо,0.30795833350140217
Баста,Птаха,0.3033565353377847
Баста,Рем Дигга,0.3012152968409713
Баста,Каста,0.3002234792732423
Баста,Krec,0.2983295983617895
Баста,Вульгарный Тонн,0.2978031524972697
Гуф,Баста,0.4030669673474312
Гуф,Птаха,0.40008754554914494
Гуф,ОУ74,0.38172235425178513
Гуф,Баста / Гуф,0.3810455826786862
Гуф,Centr,0.34498480864585435
Гуф,ТГК,0.33520871200374636
Гуф,Каста,0.3237516795126659
Гуф,Вульгарный Тонн,0.31025481184746106
Гуф,Триагрутрика,0.2949759574535546
Гуф,Тимати,0.28357698884088994
Oxxxymiron,Porchy,0.30320866923540885
Oxxxymiron,Markul,0.2927199587315318
Oxxxymiron,Вульгарный Тонн,0.2790782038104597
Oxxxymiron,Смоки Мо,0.27090453249093804
Oxxxymiron,Гуф,0.2689615107371903
Oxxxymiron,Птаха,0.25303290650949645
Oxxxymiron,Johnyboy,0.24623306891451444
Oxxxymiron,Каста,0.24218009761065512
Oxxxymiron,Скриптонит,0.24030954686580916
Oxxxymiron,Баста,0.2369809013110496
Король и Шут,Каста,0.21480823461140713
Король и Шут,Птаха,0.21264714211751318
Король и Шут,Смоки Мо,0.2119164474113556
Король и Шут,Рем Дигга,0.21180808443313368
Король и Шут,Krec,0.2082586540336027
Король и Шут,Баста,0.20720056032773382
Король и Шут,Ассаи,0.20526333603008812
Король и Шут,Триада,0.20488029273084848
Король и Шут,Эльбрус Джанмирзоев,0.20461860230159615
Король и Шут,Нигатив,0.19763546536057558
Кровосток,ИСН,0.3172653639355596
Кровосток,Злой дух,0.2566622937888527
Кровосток,Птаха,0.2495504850922332
Кровосток,Злой Дух ( няшка ^^ ),0.24216049514804114
Кровосток,Круть,0.24216049514804114
Кровосток,Гуф,0.24079165475455652
Кровосток,Баста,0.22974382537123597
Кровосток,Каста,0.22945000181830916
Кровосток,Вульгарный Тонн,0.21859521765833329
Кровосток,Скриптонит,0.21772402554788076
ТГК,12 ТРИАГРУТРИКА (Т.Г.К.липсис),0.5186697002878987
ТГК,ТРИАГРУТРИКА [Т.Г.К.липсис(2011)],0.5186697002878987
ТГК,ТРИАГРУТРИКА (Т.Г.К.липсис 2011),0.5186697002878987
ТГК,The Chemodan,0.5186697002878987
ТГК,Триагутрика,0.4957004897123377
ТГК,Триагрутрика,0.46927798714766156
ТГК,TRIAGRUTRIKA,0.46063160943669124
ТГК,ТРИАГРУТРИКА (Т.Г.К.липсис),0.44964960601128423
ТГК,Slim,0.34602152521299695
ТГК,Гуф,0.33520871200374636
Johnyboy,Вульгарный Тонн,0.29011210766454076
Johnyboy,Гуф,0.276215795124959
Johnyboy,Птаха,0.2751175106009292
Johnyboy,Смоки Мо,0.26933426840647645
Johnyboy,Каста,0.2673498435528413
Johnyboy,Баста,0.265548588300595
Johnyboy,Тимати,0.2563054660092309
Johnyboy,Для доты именно для Васи Бояркина,0.2530521061524122
Johnyboy,Lil'Stop,0.2530521061524122
Johnyboy,Триада,0.24731500944631238
Птаха,Centr,0.4032003568908654
Птаха,Гуф,0.40008754554914494
Птаха,Баста,0.3033565353377847
Птаха,Каста,0.29255076239646666
Птаха,Тимати,0.278607209959794
Птаха,Смоки Мо,0.2773702185179142
Птаха,Slim,0.27557652373012514
Птаха,Рем Дигга,0.2751757632194026
Птаха,Johnyboy,0.2751175106009292
Птаха,Вульгарный Тонн,0.27345309840672577
Сява,Гуф,0.24077722701859552
Сява,Птаха,0.23518616713199297
Сява,Триагрутрика,0.2328774940481496
Сява,Каста,0.21620855190797628
Сява,Восточный округ,0.21451712612598603
Сява,Вульгарный Тонн,0.20855136406681413
Сява,Oxxxymiron,0.20733595877094713
Сява,ТГК,0.20690643140762613
Сява,Johnyboy,0.20324219619156228
Сява,Скриптонит,0.20288879287261197
Вульгарный Тонн,Вульгарный тон,0.41008815841897023
Вульгарный Тонн,Вульгарный ТоН,0.33760392754255636
Вульгарный Тонн,Гуф,0.31025481184746106
Вульгарный Тонн,Баста,0.2978031524972697
Вульгарный Тонн,Johnyboy,0.29011210766454076
Вульгарный Тонн,Каста,0.28845425554605497
Вульгарный Тонн,Смоки Мо,0.2803709018569024
Вульгарный Тонн,Oxxxymiron,0.2790782038104597
Вульгарный Тонн,Птаха,0.27345309840672577
Вульгарный Тонн,ТГК,0.27048292028895865
Рем Дигга,Триада,0.3196509679075265
Рем Дигга,Баста,0.3012152968409713
Рем Дигга,Смоки Мо,0.28148653320668915
Рем Дигга,Птаха,0.2751757632194026
Рем Дигга,Krec,0.2730604805823924
Рем Дигга,Гуф,0.2712647139700932
Рем Дигга,Каста,0.2649380268388541
Рем Дигга,Вульгарный Тонн,0.26126675088075835
Рем Дигга,Тимати,0.26031630781468124
Рем Дигга,Ассаи,0.2565495607166052
Centr,◘ Легенды Про,0.5902962709114801
Centr,Птаха,0.4032003568908654
Centr,Гуф,0.34498480864585435
Centr,Баста,0.26693327535817585
Centr,Смоки Мо,0.26030889262755436
Centr,Каста,0.25487741260517327
Centr,Вульгарный Тонн,0.25015208892045454
Centr,ОУ74,0.23718749370362346
Centr,Триагрутрика,0.23708104101162658
Centr,Тимати,0.2321491394051396
Truwer,Скриптонит,0.5457436392950067
Truwer,Скриптон,0.4793272342902363
Truwer,JILLZAY - ТВОY НОМЕР (Origin) Six O!,0.3090314435567548
Truwer,Вульгарный Тонн,0.2375612283229501
Truwer,Гуф,0.2304566718713272
Truwer,Птаха,0.2269949268500896
Truwer,Баста,0.2263035427819772
Truwer,Смоки Мо,0.22473496881055138
Truwer,Рем Дигга,0.22429491850863317
Truwer,Каста,0.22353455915148918
Эльбрус Джанмирзоев,Ассаи,0.2494725227658926
Эльбрус Джанмирзоев,Тимати,0.23456353144569067
Эльбрус Джанмирзоев,Krec,0.22937968039134676
Эльбрус Джанмирзоев,Баста,0.21589184709275266
Эльбрус Джанмирзоев,Триада,0.20992087209541782
Эльбрус Джанмирзоев,Птаха,0.20961190895125328
Эльбрус Джанмирзоев,Miyagi,0.2079345574596117
Эльбрус Джанмирзоев,Король и Шут,0.20461860230159615
Эльбрус Джанмирзоев,Корж,0.2029233281207205
Эльбрус Джанмирзоев,Нигатив,0.20127506481360993
Boulevard Depo,DOPECLVB,0.43788690159412574
Boulevard Depo,i61,0.4366300296057573
Boulevard Depo,IKBN - IRAQ,0.42325037859862163
Boulevard Depo,Thomas Mraz,0.2752759432126729
Boulevard Depo,PANDAworld,0.25570681586882305
Boulevard Depo,Смоки Мо,0.25090817062245196
Boulevard Depo,PHARAOH,0.24652866053385064
Boulevard Depo,Вульгарный Тонн,0.24640217085603844
Boulevard Depo,Скриптонит,0.24504793892672677
Boulevard Depo,Johnyboy,0.24247847902641204
НОМ,Баста,0.21815096247252813
НОМ,Тимати,0.20979639406051143
НОМ,Смоки Мо,0.20243653603863498
НОМ,Miyagi,0.1997128171486836
НОМ,Ассаи,0.19534175682144342
НОМ,Markul,0.19264389180960617
НОМ,Feduk,0.19150259058207086
НОМ,Гуф,0.19075008310286518
НОМ,Каста,0.18908999077709418
НОМ,Krec,0.188960066995237
Скриптонит,Truwer,0.5457436392950067
Скриптонит,Скриптон,0.4695060889048617
Скриптонит,Смоки Мо,0.26204804891552075
Скриптонит,JILLZAY - ТВОY НОМЕР (Origin) Six O!,0.2596365809413351
Скриптонит,Баста,0.2549900239649314
Скриптонит,Вульгарный Тонн,0.25015816967802196
Скриптонит,Boulevard Depo,0.24504793892672677
Скриптонит,Каста,0.24495430258956877
Скриптонит,Гуф,0.2443213164100048
Скриптонит,Птаха,0.24294105005663633
Тимати,Гуф,0.28357698884088994
Тимати,Птаха,0.278607209959794
Тимати,Баста,0.2783420920797614
Тимати,Смоки Мо,0.2698648510421549
Тимати,Krec,0.2616033733034549
Тимати,Каста,0.2615160701368091
Тимати,Вульгарный Тонн,0.2606480426487895
Тимати,Рем Дигга,0.26031630781468124
Тимати,Johnyboy,0.2563054660092309
Тимати,Триада,0.25175559749022874
Триада,Krec,0.32946099566766474
Триада,Рем Дигга,0.3196509679075265
Триада,Ассаи,0.29712250982782346
Триада,Каста,0.28948673133369174
Триада,Баста,0.2860548869132768
Триада,Смоки Мо,0.2741879823933886
Триада,Птаха,0.26927933696697415
Триада,Гуф,0.26318659264024796
Триада,ОУ74,0.260541037960413
Триада,Нигатив,0.2568240900698857
Markul,Oxxxymiron,0.2927199587315318
Markul,Смоки Мо,0.2577272647163925
Markul,Тимати,0.2478791767958408
Markul,Птаха,0.24419707752842215
Markul,Баста,0.24383865648132239
Markul,Вульгарный Тонн,0.24186549514567515
Markul,Johnyboy,0.23882965151609784
Markul,Гуф,0.23193421834491898
Markul,Krec,0.23035535321445855
Markul,Ассаи,0.22962300762800905
PHARAOH,Basta,0.42547295824319553
PHARAOH,Thomas Mraz,0.3000339967299505
PHARAOH,Boulevard Depo,0.24652866053385064
PHARAOH,Смоки Мо,0.2415784000552927
PHARAOH,Krec,0.23804872448165226
PHARAOH,Тимати,0.23272272543721773
PHARAOH,Птаха,0.22992984724283796
PHARAOH,Ассаи,0.22737952474897932
PHARAOH,Баста,0.22578355525901456
PHARAOH,Chemodan,0.22556036877038813
Slim,Eminem,0.6423422639989356
Slim,ТГК,0.34602152521299695
Slim,Птаха,0.27557652373012514
Slim,Гуф,0.2669227121880114
Slim,Баста,0.21891816722706886
Slim,Centr,0.2139683721224713
Slim,Каста,0.21029273393358558
Slim,Вульгарный Тонн,0.20975051701338757
Slim,Смоки Мо,0.2038277241913848
Slim,Рем Дигга,0.19582366561260486
Thomas Mraz,PHARAOH,0.3000339967299505
Thomas Mraz,Boulevard Depo,0.2752759432126729
Thomas Mraz,Смоки Мо,0.23356686701152515
Thomas Mraz,Баста,0.2280395295231586
Thomas Mraz,Птаха,0.22646697036449487
Thomas Mraz,Ассаи,0.22246142277449546
Thomas Mraz,Гуф,0.22111905695486828
Thomas Mraz,Тимати,0.22105625681172364
Thomas Mraz,Johnyboy,0.22018514417381121
Thomas Mraz,Скриптонит,0.21929850136819404
Децл,Странник Стк,0.5446550136658866
Децл,Тимати,0.2407130195155551
Децл,Птаха,0.23712943272969791
Децл,Вульгарный Тонн,0.23165211363616664
Децл,Смоки Мо,0.2234184348993877
Децл,Гуф,0.22277438726184184
Децл,Баста,0.213914486157312
Децл,Йорш,0.21299401550507582
Децл,Каста,0.210993277217771
Децл,Рем Дигга,0.20845484200584363
Chemodan,Восточный Округ (УРМК),0.3836129787276261
Chemodan,Восточный Округ,0.3796206825120682
Chemodan,Смоки Мо,0.26233690338762816
Chemodan,Чемодан,0.2605430348418109
Chemodan,ОУ74,0.2536413696174251
Chemodan,Вульгарный Тонн,0.25270634605218645
Chemodan,Krec,0.24751371256644678
Chemodan,Птаха,0.2462140062500486
Chemodan,Баста,0.24466478312968234
Chemodan,Каста,0.2375394201624322
Miyagi,Vadim Tikot,0.37758276131057106
Miyagi,Krec,0.2550621803481904
Miyagi,Баста,0.24995742247430894
Miyagi,Тимати,0.24483864436687675
Miyagi,Смоки Мо,0.24148492751205472
Miyagi,Рем Дигга,0.24141393725644464
Miyagi,ОУ74,0.23943198889935255
Miyagi,Каста,0.23355316914544139
Miyagi,Триада,0.23286814594910227
Miyagi,Andy Panda,0.2321156912546228
Восточный округ,Rewake,0.5007129310050169
Восточный округ,Юрий Хованский,0.4851897243947651
Восточный округ,Баста,0.25936889396401464
Восточный округ,Гуф,0.25745267601641114
Восточный округ,Птаха,0.2565875223880071
Восточный округ,Каста,0.24322015432090122
Восточный округ,Тимати,0.23757578115097566
Восточный округ,Смоки Мо,0.2334585323097022
Восточный округ,Триагрутрика,0.23081086499728973
Восточный округ,Вульгарный Тонн,0.23044894915471845
Элджей,Элджей (Я|Так) похож на птицу.,0.5362102552284266
Элджей,(AlljЭлджей),0.5181877832391597
Элджей,ND Production,0.512918294467687
Элджей,Feduk,0.27727710754643636
Элджей,Баста,0.18520993867372404
Элджей,Смоки Мо,0.18268787462244615
Элджей,Johnyboy,0.18196829335309334
Элджей,Instasamka,0.18146048620527805
Элджей,Тимати,0.18009190622547067
Элджей,ОУ74,0.1788536812558678
Krec,Ассаи,0.4022797604973149
Krec,Триада,0.32946099566766474
Krec,ღ Крек,0.3174729352239414
Krec,Любовь и нежность,0.3072284872196076
Krec,Баста,0.2983295983617895
Krec,Смоки Мо,0.2883209967958911
Krec,Рем Дигга,0.2730604805823924
Krec,ОУ74,0.26831704993235356
Krec,Птаха,0.2633394106149989
Krec,Тимати,0.2616033733034549
Корж,Макс,0.45144741743765104
Корж,Вэ,0.4508067548489979
Корж,Птаха,0.24341515235691175
Корж,Баста,0.23991530276098827
Корж,Тимати,0.23867433890351963
Корж,Смоки Мо,0.22942870972162185
Корж,Гуф,0.22922500692284312
Корж,Каста,0.22848780964683632
Корж,Ассаи,0.22680055987933606
Корж,Johnyboy,0.22454873672067882
Порнофильмы,Каста,0.18823018109438622
Порнофильмы,Баста,0.1869781675164921
Порнофильмы,ОУ74,0.18606156749276526
Порнофильмы,Птаха,0.18309006684467427
Порнофильмы,Krec,0.1820492464056779
Порнофильмы,Ассаи,0.18063657200930477
Порнофильмы,Вульгарный Тонн,0.17953460825610632
Порнофильмы,Тимати,0.17873096167975586
Порнофильмы,Русский,0.17483960512052052
Порнофильмы,Рем Дигга,0.174239598855383
Dino MC47,Dino MC 47,0.4344012487744999
Dino MC47,Гуф,0.24704980296760745
Dino MC47,Баста,0.24681858913934993
Dino MC47,Птаха,0.23965835203854954
Dino MC47,Триада,0.2359628331987014
Dino MC47,Каста,0.2342978678091735
Dino MC47,Вульгарный Тонн,0.23394160150550777
Dino MC47,Смоки Мо,0.23388818256250613
Dino MC47,Тимати,0.23100868289976134
Dino MC47,Johnyboy,0.22380602656085757
Feduk,Элджей (Я|Так) похож на птицу.,0.2837424499875017
Feduk,Баста,0.28302481896894305
Feduk,ND Production,0.278047274695072
Feduk,Элджей,0.27727710754643636
Feduk,(AlljЭлджей),0.2695664134270279
Feduk,Смоки Мо,0.2557385204786437
Feduk,Тимати,0.24573131595243117
Feduk,Птаха,0.24175724956581515
Feduk,Скриптонит,0.2405230585321634
Feduk,Гуф,0.23721231428001696
Грибы,Гриби,0.5538504538806586
Грибы,Ми типа гриби,0.5360434936193006
Грибы,Алла Пугачева,0.3219785822172489
Грибы,Тимати,0.18997749873082798
Грибы,Птаха,0.18564558581231388
Грибы,Feduk,0.1825931028310928
Грибы,Рем Дигга,0.18126194446734284
Грибы,Johnyboy,0.17831987655364903
Грибы,Гуф,0.17377777523719695
Грибы,Баста,0.1735868648959231
Паук,Коля RotoFF,0.4634719984643306
Паук,TROLLFACE,0.42662460396801644
Паук,трол фейс,0.42662460396801644
Паук,ROTOFF,0.4246467935222608
Паук,Неизвестный исполнитель,0.23978884986694943
Паук,Неизвестен,0.23252770993367144
Паук,Тимати,0.20656729138539295
Паук,Смоки Мо,0.1998215174005586
Паук,Лигалайз,0.1915318050441381
Паук,Ассаи,0.1897910132435208
Yanix,Big Baby Tape,0.27366654711584887
Yanix,Lil Morty,0.2413388184961214
Yanix,Feduk,0.2343784929476728
Yanix,Johnyboy,0.23278866745861074
Yanix,Вульгарный Тонн,0.23095691950030103
Yanix,Тимати,0.23033315947386673
Yanix,Скриптонит,0.22222741776612642
Yanix,Oxxxymiron,0.21805301096366275
Yanix,Instasamka,0.21670106740537726
Yanix,Boulevard Depo,0.2151616445298169
ЛСП,Максим Демах,0.3421221036065171
ЛСП,Тимати,0.222686946396729
ЛСП,Смоки Мо,0.22160172904274839
ЛСП,Instasamka,0.21779571895766217
ЛСП,Птаха,0.21656846533885601
ЛСП,Скриптонит,0.20836743359130938
ЛСП,Баста,0.20474993321319715
ЛСП,Johnyboy,0.2045050409428597
ЛСП,Feduk,0.20189679518365913
ЛСП,Корж,0.20106240478223192
ОУ74,Гуф,0.38172235425178513
ОУ74,Баста,0.27930231363466335
ОУ74,Смоки Мо,0.27046382612726866
ОУ74,Триагрутрика,0.26885103163388036
ОУ74,ТГК,0.2685245755521316
ОУ74,Krec,0.26831704993235356
ОУ74,Каста,0.2620789843079566
ОУ74,Триада,0.260541037960413
ОУ74,Вульгарный Тонн,0.26010499065230386
ОУ74,Птаха,0.25446598080398114
Триагрутрика,TRIAGRUTRIKA,0.5097888142194655
Триагрутрика,ТРИАГРУТРИКА (Т.Г.К.липсис),0.5007137711238638
Триагрутрика,ТГК,0.46927798714766156
Триагрутрика,Триагрутрика (ТГК) - Т.Г.К.липсис,0.3736652596168188
Триагрутрика,ТРИАГРУТРИКА [Т.Г.К.липсис(2011)],0.36187565712609604
Триагрутрика,12 ТРИАГРУТРИКА (Т.Г.К.липсис),0.36187565712609604
Триагрутрика,ТРИАГРУТРИКА (Т.Г.К.липсис 2011),0.36187565712609604
Триагрутрика,The Chemodan,0.36187565712609604
Триагрутрика,Триагутрика,0.3497607256841749
Триагрутрика,Гуф,0.2949759574535546
Lil Morty,Big Baby Tape,0.2700622434666244
Lil Morty,Yanix,0.2413388184961214
Lil Morty,Oxxxymiron,0.18631581598735866
Lil Morty,Boulevard Depo,0.17916059148926777
Lil Morty,Johnyboy,0.17556479723621576
Lil Morty,Скриптонит,0.17413457830658544
Lil Morty,Смоки Мо,0.16149247671645753
Lil Morty,Тимати,0.1608075440126504
Lil Morty,Thomas Mraz,0.15877413767339466
Lil Morty,Сява,0.15860980633861307
gone.Fludd,Смоки Мо,0.24332077144786401
gone.Fludd,Krec,0.22883355715341352
gone.Fludd,Boulevard Depo,0.2177525913887095
gone.Fludd,Баста,0.21747359203182198
gone.Fludd,PHARAOH,0.21674293443646156
gone.Fludd,Ассаи,0.21371772603025882
gone.Fludd,Тимати,0.2136324775824491
gone.Fludd,Miyagi,0.21225543185359286
gone.Fludd,Thomas Mraz,0.21174796113420424
gone.Fludd,Джиз,0.21007771985371385
Ассаи,Krec,0.4022797604973149
Ассаи,ღ Крек,0.3855916519265801
Ассаи,Триада,0.29712250982782346
Ассаи,Баста,0.26999515095230003
Ассаи,Смоки Мо,0.263295321554557
Ассаи,Птаха,0.2616928017117163
Ассаи,Рем Дигга,0.2565495607166052
Ассаи,Джиз,0.25539787622601323
Ассаи,ОУ74,0.2508365695616388
Ассаи,Эльбрус Джанмирзоев,0.2494725227658926
Словетский,Dj Nik One,0.37643318586379915
Словетский,Смоки Мо,0.22324388533897224
Словетский,Рем Дигга,0.22190047219025708
Словетский,Баста,0.21935200437158117
Словетский,Каста,0.20928186182761507
Словетский,Триагрутрика,0.2085097252184601
Словетский,Гуф,0.20832211321419428
Словетский,Птаха,0.1989455140237508
Словетский,Вульгарный Тонн,0.19890037477355157
Словетский,ТГК,0.1980896655202942
Каратель,Смоки Мо,0.2213626916566915
Каратель,Птаха,0.22019441602168047
Каратель,Вульгарный Тонн,0.21921361683073795
Каратель,Boulevard Depo,0.21719354103706737
Каратель,Баста,0.21597563353570953
Каратель,Johnyboy,0.2138601847660138
Каратель,Рем Дигга,0.2090423611229686
Каратель,Триада,0.20806421325487243
Каратель,Каста,0.2060850561465991
Каратель,Oxxxymiron,0.20504942069170454
Нигатив,Триада,0.2568240900698857
Нигатив,Krec,0.2523223546926243
Нигатив,Ассаи,0.24875650262469245
Нигатив,Баста,0.24802897497007587
Нигатив,Каста,0.23610802361647537
Нигатив,Птаха,0.23415382931341067
Нигатив,Рем Дигга,0.22478046663521392
Нигатив,Тимати,0.22431151392829626
Нигатив,Смоки Мо,0.22279431616484274
Нигатив,Корж,0.21655147665946453
Русский,Патриотические. Русские народные военные песни.,0.3607164775779485
Русский,Король и Шут,0.19025916188689002
Русский,Лигалайз,0.18572863059914263
Русский,Триада,0.185379622104852
Русский,Krec,0.18504084795064699
Русский,Корж,0.1808411851515501
Русский,Ассаи,0.18058442473129954
Русский,Порнофильмы,0.17483960512052052
Русский,Нигатив,0.17410130575606084
Русский,Джиз,0.1724648431256703
IC3PEAK,Джиз,0.18472968801792858
IC3PEAK,L'One,0.1807574835221518
IC3PEAK,Окси,0.16896518075948586
IC3PEAK,Grime,0.16606880891502276
IC3PEAK,Смоки Мо,0.16532109355683605
IC3PEAK,Тимати,0.16375495389228592
IC3PEAK,Ассаи,0.16352785287656235
IC3PEAK,Krec,0.154221665257958
IC3PEAK,Рем Дигга,0.15321701749246588
IC3PEAK,Баста,0.14929234731471983
Вообще,Feduk,0.20720256653298638
Вообще,Птаха,0.20643567280780695
Вообще,Смоки Мо,0.2047031094946593
Вообще,Вульгарный Тонн,0.20261491440734733
Вообще,Тимати,0.19583072205919327
Вообще,Баста,0.19521241088532443
Вообще,Гуф,0.1925174377282432
Вообще,Нигатив,0.18991774508123485
Вообще,Джиз,0.1875312758434187
Вообще,Ассаи,0.18331715458343328
Джиз,Ассаи,0.25539787622601323
Джиз,Krec,0.2274054273335782
Джиз,Баста,0.2258041089727341
Джиз,L'One,0.21472343892967463
Джиз,Птаха,0.21465201660570726
Джиз,Тимати,0.21407224333554242
Джиз,gone.Fludd,0.21007771985371385
Джиз,Feduk,0.2079279618675295
Джиз,Корж,0.20549885001227014
Джиз,Thomas Mraz,0.20529603588613235
ИСН,Кровосток,0.3172653639355596
ИСН,Ассаи,0.21640042695364936
ИСН,Баста,0.2093938187223924
ИСН,Птаха,0.19348950891749372
ИСН,Krec,0.19222342670090972
ИСН,Гуф,0.18957688858462526
ИСН,L'One,0.18271662229188415
ИСН,Смоки Мо,0.1823555182014951
ИСН,Эльбрус Джанмирзоев,0.18195031925033012
ИСН,Джиз,0.1816487726088993
Лигалайз,Bad Balance,0.3854835881856253
Лигалайз,Вульгарный Тонн,0.2562983419226762
Лигалайз,Смоки Мо,0.25065641935842614
Лигалайз,Krec,0.24838519419080407
Лигалайз,Тимати,0.24758254494552517
Лигалайз,Триада,0.24219347175112355
Лигалайз,Каста,0.24165644315266024
Лигалайз,Баста,0.2415185321027725
Лигалайз,Птаха,0.23860703928841745
Лигалайз,ОУ74,0.23055764315231098
Хаски,Ассаи,0.2086428022957716
Хаски,Король и Шут,0.1934745417287472
Хаски,Krec,0.1921861801771296
Хаски,Смоки Мо,0.19040387980221965
Хаски,Johnyboy,0.18995217051866636
Хаски,Птаха,0.18690206229454415
Хаски,Каста,0.18624125416234139
Хаски,Джиз,0.1823762360911425
Хаски,Miyagi,0.1823063262906632
Хаски,Баста,0.18132108454866214
Andy Panda,Miyagi,0.2321156912546228
Andy Panda,Тимати,0.20691300943207766
Andy Panda,Смоки Мо,0.20642173962558105
Andy Panda,Krec,0.20525140725991728
Andy Panda,Баста,0.20215144261823148
Andy Panda,Markul,0.20170671996876866
Andy Panda,Рем Дигга,0.20158715047678422
Andy Panda,ОУ74,0.19977650370414576
Andy Panda,Триада,0.19814854059349596
Andy Panda,Ассаи,0.1969918274785574
Big Baby Tape,Yanix,0.27366654711584887
Big Baby Tape,Lil Morty,0.2700622434666244
Big Baby Tape,Feduk,0.22401848381000408
Big Baby Tape,Тимати,0.20948184624664443
Big Baby Tape,Johnyboy,0.20918050336233507
Big Baby Tape,Instasamka,0.20815135374184346
Big Baby Tape,Boulevard Depo,0.20689480828472595
Big Baby Tape,Скриптонит,0.2036373084179363
Big Baby Tape,Oxxxymiron,0.20224571401303532
Big Baby Tape,Смоки Мо,0.19853168289774684
Instasamka,ЛСП,0.21779571895766217
Instasamka,Yanix,0.21670106740537726
Instasamka,Тимати,0.2086546306481602
Instasamka,Big Baby Tape,0.20815135374184346
Instasamka,Johnyboy,0.20200255771527517
Instasamka,Вульгарный Тонн,0.19990663187229155
Instasamka,Смоки Мо,0.19860401944837733
Instasamka,Скриптонит,0.19352460764578
Instasamka,Centr,0.19006896146910782
Instasamka,Thomas Mraz,0.18915952489767995
L'One,Krec,0.23868529811245792
L'One,Ассаи,0.23341224460876764
L'One,Смоки Мо,0.23141480446887505
L'One,Баста,0.2304198094286218
L'One,Птаха,0.2282284928072875
L'One,Тимати,0.22177807230368116
L'One,Johnyboy,0.21910388338881592
L'One,Рем Дигга,0.21650809801336326
L'One,Джиз,0.21472343892967463
L'One,Триада,0.2139257613134723
T-Fest,Тимати,0.2167093337479089
T-Fest,Корж,0.21607070021840316
T-Fest,Вульгарный Тонн,0.21410149090071484
T-Fest,Смоки Мо,0.2132361317738536
T-Fest,Johnyboy,0.2105076477735335
T-Fest,Feduk,0.20949708727581043
T-Fest,Ассаи,0.20858681690027378
T-Fest,Баста,0.20834783713893076
T-Fest,Скриптонит,0.20474446276606162
T-Fest,Гуф,0.20410478160109286
Батарея,Полюса,0.2703979063497857
Батарея,ПОЛЮСА [26/08 клуб Грибоедов],0.23965959882613425
Батарея,Птаха,0.21118250823268028
Батарея,Ассаи,0.1994567421310734
Батарея,Домино,0.19688038242022077
Батарея,Джиз,0.1961913877529568
Батарея,Корж,0.18864701052011176
Батарея,Окси,0.18590529583266968
Батарея,Krec,0.18576551654982934
Батарея,Гуф,0.18188521822830284
Браток,Птаха,0.19759217585066208
Браток,Каста,0.18759496216850752
Браток,Вульгарный Тонн,0.17884927817144886
Браток,Гуф,0.17821718655117677
Браток,Johnyboy,0.1743587504931814
Браток,ОУ74,0.17434239115280073
Браток,Тимати,0.1729812551325094
Браток,Centr,0.17188440094966959
Браток,Ассаи,0.17092927704504537
Браток,Корж,0.17074838666195555
Буерак,Джиз,0.18434309626069453
Буерак,Эльбрус Джанмирзоев,0.1824057650001186
Буерак,Нигатив,0.18028783368294793
Буерак,Krec,0.18008810898191524
Буерак,Триада,0.17421366622318304
Буерак,Ассаи,0.17272116473426982
Буерак,Король и Шут,0.17205508848642295
Буерак,Лигалайз,0.1671975896065586
Буерак,Птаха,0.16550329878297723
Буерак,gone.Fludd,0.16490360461386994
Гекто,Yanix,0.2141926236270336
Гекто,Ассаи,0.20222143424110664
Гекто,Тимати,0.19896397648014777
Гекто,PHARAOH,0.19832512151592546
Гекто,Смоки Мо,0.19377033917488823
Гекто,Feduk,0.1935725227842065
Гекто,Krec,0.19322703432321653
Гекто,Boulevard Depo,0.1906422948476348
Гекто,Джиз,0.1878833046036753
Гекто,Птаха,0.1850883943205918
Гречка,Тимати,0.207039983232594
Гречка,Johnyboy,0.20008316092912135
Гречка,Ассаи,0.19417793582200893
Гречка,Krec,0.18933184160959776
Гречка,Джиз,0.18540425890111717
Гречка,Смоки Мо,0.1851683501137661
Гречка,Эльбрус Джанмирзоев,0.18512754746718252
